UniqueID,Name,GenderIdentity,Ethnicity,AgeRange,Faith,City,Country,AdministrativeDivision,Region,WorldRegion,Continent,y,x,Type,TypeDescription,Organization,ParagraphDescription,ShortDescription,Website,Video,Profile,Photo,PhotoCredit,PublicationDate,Journalist,FaithSymbol,CountryFlags,searchName
1055,Maggie Gobran,Female,Middle Eastern/North African,70 - 80,Eastern Orthodox Christianity,Cairo,Egypt,Al Qahirah,Africa,Northern Africa,Africa,30.0444,31.2357,Socioeconomic Development,"Poverty, Hunger, Homelessness, Land Rights, Corruption",Stephen's Children,"Maggie Gobran or Mama Maggie, a Coptic Orthodox, is the founder and CEO of the non-profit charity Stephen's Children in Cairo, Egypt. She was also professor of computer science at the American University in Cairo, is married and has a son and a daughter. She was nominated for the 2012 Nobel Peace Prize. Maggie Gobran often referred to as the Mother Teresa of Cairo, is a Coptic Christian lady who once lived an affluent lifestyle, sheltered from the poverty and misery.[3] Despite this, she still experienced persecution as a Christian in Egypt. In 1989, she gave up her academic career to become a Coptic Orthodox Christian consecrated servant and set up the charity Stephen's Children, whose aim is improving the lives of the children of Christians and families living in Cairo's slum quarters and impoverished communities in rural Upper Egypt. She also offers help to impoverished Muslim and Bahá'í children.","Maggie Gobran is both a saint and a social entrepreneur. The daugh- ter of an upper-middle-class family in Cairo’s Coptic Orthodox Chris- tian community, Mama Maggie, as she is known, made the radical decision in her mid-30s to give up her lifestyle to dedicate herself to serving children who live in the slums and garbage areas of Egypt. Today, Stephen’s Children, the charity she started, serves 32,000 families each year. As a former management consultant and pro- fessor at the American University of Cairo, she has established an or- ganizational structure that enables her to spend up to two months a year in a monastery, praying for the ministry as 1,500 staﬀ carry out the work of Stephen’s Children.",https://stephenschildren.org,https://www.youtube.com/watch?v=LpEOElyVO8s&t=18s,https://crcc.usc.edu/maggie-gobran-mama-to-thousands-of-children-in-egypt/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/5b89d59be32b46a5b2aebf7710d9f54c/data,Donald E. Miller,43479,Donald E. Miller,https://uscssi.maps.arcgis.com/sharing/rest/content/items/c1dcd0b1e9954b799caa3a75ebd8ed28/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/5c1c896769804465be5f72f78394c212/data,Maggie Gobran
1056,Mai Nguyen,Non-Binary,Southeast/East Asian,30 - 40,Buddhism,Berkeley,United States,California,United States,Northern America,North America,37.8716,-122.2727,Environmental Justice,"Environmental Advocacy, Education, Climate Resilience, Sustainable Development, Conservation",California Grain Campaign,"Mai Nguyen (they/them) is a 38 year old grain farmer, activist and organizer in northern California. They are a founder of the California Grain Campaign, an initiative aimed at helping small-scale farmers build a market for diverse grains. They also founded and manage an influential heirloom grain farm, which produces heritage grains using organic, drought-tolerant and soil-enriching methods. Nguyen opts for human and animal power over tractors, synthetic fertilizer and pesticides, and sees grain farming as a vehicle for social and environmental activism. They are also the co-Director at Minnow, an organization that secures farmland tenure for California’s farmers of color while advancing indigenous sovereignty.

Grain, Nguyen believes, can play an important role in mitigating the oncoming effects of climate change. It can help rehabilitate land and reduce carbon emissions, while also making the land productive. The Buddhist principle of interconnectedness drives Nguyen’s belief that how they treat a plot of land in California has a direct impact on the larger community: animals, people, plants and air. 

In 2016, Nguyen formed the California Grain Campaign, an initiative aimed at helping small-scale farmers build a market for diverse grains. Years later, she leased a plot of land near Sebastopol that’s since become an influential heirloom grain farm. There, Nguyen specializes in growing heritage grains from Vietnam, Syria and Afghanistan, using organic, drought-tolerant and soil-enriching methods (important given California’s drought). Nguyen opts for human and animal power over tractors, synthetic fertilizer and pesticides. They are also the co-Director at Minnow, an organization that secures farmland tenure for California’s farmers of color while advancing indigenous sovereignty.

Nguyen’s farm is one of few grain farms in Wine Country, where agricultural land is expensive. That’s part of what makes Nguyen’s farm so impactful — they’re showing that this dietary staple can be farmed with just as much care as bigger-cash crops. Nguyen sees grain farming as a vehicle for social and environmental activism. Grain, Nguyen believes, could play an important role in mitigating the oncoming effects of climate change. It can help rehabilitate land and reduce carbon emissions, while also making the land productive. 

The Buddhist principle of interconnectedness drives Nguyen’s belief that how they treat a plot of land in California has a direct impact on the larger community: animals, people, plants and air. “My Vietnamese and Buddhist upbringing taught me about interconnectedness and how we need to be concerned not only about our consumption, but about how we’re connected to everything in the world’s ecosystem,” Mai says. “I feel that as a farmer I have a responsibility to the other parts of our planet’s ecosystem.”

Nguyen grew up spiritually connected to the vegetables their grandmother grew in her Southern California backyard: rau rum, chile peppers and bitter melon. Those foods, Nguyen says, kept them connected to their roots. The family regularly brought the vegetables as offerings to their buddhist temples, and each night, they sat down at dinner and said a prayer for the farmers and the food they produced. “For me,” Nguyen said, “farming is a way to contribute to this effort of keeping our present in contact with our past and keeping us in touch with each other.”

In the past 6 years, Nguyen’s farm has become California’s most noteworthy grain farm, growing what the SF Chronicle calls “a coveted insider’s secret among top bakers and a favorite of breweries and distilleries.” Their flour has become a base for esteemed bakers like Roxana Julapat of Friends and Family in Los Angeles and Crystal White of San Diego’s Wayfarer Bread. Local breweries and distilleries have jumped at the chance to buy Nguyen’s rye.

Still, farming can be heartbreaking, Nguyen says. They treat the land with intense care and love. And sometimes, they have to walk away from it. “That’s when I tap into my Buddhist upbringing, and I remember that I’ve now left it better for someone else.” 
","Mai Nguyen is a grain farmer, activist and organizer in northern California. They are a founder of the California Grain Campaign, an initiative aimed at helping small- scale farmers build a market for diverse grains. They also founded and now manage an inﬂuential heirloom grain farm, which produces heritage grains using organic, drought-tolerant and soil-enriching methods. Nguyen opts for human and animal power over tractors, synthetic fertilizer and pesticides, and sees grain farming as a vehicle for social and environmental activism. They are also the co-director at Minnow, an organization that secures farmland tenure for California’s farmers of color while advancing Indigenous sovereignty. The Buddhist principle of interconnectedness drives Nguyen’s belief that how they treat a plot of land in California has a direct impact on the larger com- munity: animals, people, plants and air.",https://farmermai.com,,https://religionnews.com/2023/04/12/a-grain-farmer-applies-buddhist-principles-to-preserve-the-land-and-maximize-taste/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/b5e09e25a20b424c87424cd87960b246/data,Shaina Shealy,45028,Shaina Shealy,https://uscssi.maps.arcgis.com/sharing/rest/content/items/da7303b73dcb4322b2e819b55be1e89f/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/a64cf24d1fa647f598d9afc588e0b146/data,Mai Nguyen
1057,Makvala Margoshvili,Female,White/European,80 - 90 (deceased),Islam,Pankisi Valley,Georgia,Kakhet'I,Middle East and the Caucasus,Western Asia,Asia,42.128856,45.276474,Cultural Empowerment,"Cultural Education, Preservation, Sensitivity, Intercultural Communication, Diversity & Inclusion",Marshua Kavkas,"Makvala Margoshvili was born in 1937, she lives in Duisi, a village in Eastern Georgia populated by Kists, an ethnic minority closely related to the Chechens. During the Soviet period she served her community as a nurse. When the Chechen-Russian war erupted in 1994, she was profoundly shocked and started humanitarian actions to help incoming refugees, she was also the initiator of peace prayers at the local mosque. In 1995, she created a women musical ensemble despite the resistance of her community, with the aim of making Kist and sufi islamic cultures better know in Georgia and abroad. Her ensemble Aznash still exists today and has performed in many countries. In 1999, she funded the NGO Marshua Kavkaz (meaning “Peace in the Caucasus” in Chechen language) as an umbrella for her social and cultural activities. The NGO was mostly active in promoting the development of rural tourism in Duisi and the surrounding villages.","Makvala Margoshvili was born in 1937, she lives in Duisi, a village in Eastern Georgia populated by Kists, an ethnic minority closely related to the Chechens. During the Soviet period she served her community as a nurse. When the Chechen-Russian war erupted in 1994, she was profoundly shocked and started humanitarian actions to help incoming refugees, she was also the initiator of peace prayers at the local mosque. In 1995, she created a women musical ensemble despite the resistance of her community, with the aim of making Kist and sufi islamic cultures better know in Georgia and abroad. Her ensemble Aznash still exists today and has performed in many countries. In 1999, she funded the NGO Marshua Kavkaz (meaning “Peace in the Caucasus” in Chechen language) as an umbrella for her social and cultural activities. The NGO was mostly active in promoting the development of rural tourism in Duisi and the surrounding villages.",https://nazysguesthouse.com/marshua-kawkas,,https://crcc.usc.edu/makvala-margoshvili-preserving-culture-in-georgias-pankisi-valley/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/b055e7d468e84421ae832664b79b3a34/data,Clément Girardot,43748,Clément Girardot and Julien Pembrel,https://uscssi.maps.arcgis.com/sharing/rest/content/items/946e4904e6944f84a55f23b07d3e5418/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/9c42e76e6f8a470da8e11eb74dd543a7/data,Makvala Margoshvili
1058,Marguerite Barankitse,Female,Black/African,60 - 70,Catholicism,Gitega,Burundi,Gitega,Africa,Eastern Africa,Africa,-3.4264,29.9306,Religious Tolerance and Peacebuilding,"Conflict Resolution, Religious Freedom, Violence Prevention, Genocide Response and Recovery, Torture Survival, Conflict Heroism",Maison Shalom,"Marguerite (Maggy) Barankitse has witnessed horrific acts of genocide, political violence and social injustice, yet she is unwavering in her belief that evil will not ultimately prevail. For more than 25 years, Barankitse, a Burundian Roman Catholic, has led Maison Shalom, or House of Peace, the holistic humanitarian organization she established to generate hope for the next generation in the Great Lakes region of Africa. Maison Shalom was born from tragedy. When ethnic violence exploded in Burundi in October 1993, Barankitse, who is Tutsi, attempted to protect Hutu neighbors and colleagues. Tutsi militia members took her captive and forced her to watch 72 executions before ultimately letting her go. As the conflict continued, Barankitse set up Maison Shalom to shelter orphan children from both tribes. When children from many backgrounds sought refuge at Maison Shalom, Barankitse expanded her efforts to include education, healthcare, microenterprise and psychological counseling. In 2015, political tensions escalated across Burundi, and Barankitse spoke out against the government’s violent crackdown on protestors. She was placed on a death list, and all Maison Shalom work in Burundi was shut down. Barankitse fled to Europe, but says God called her to continue her work. She moved to Rwanda where she re-launched Maison Shalom to provide Burundian refugees, especially young people, with social, educational, economic and psychological support. Barankitse is a vigorous advocate for forgiveness and reconciliation because without them, she says, the region “has no future.”","Marguerite (Maggy) Barankitse has witnessed horriﬁc acts of genocide, political violence and social injustice, yet she is unwav- ering in her belief that evil will not ultimately prevail. When ethnic violence exploded in Burundi in October 1993, Barankitse, who is Tutsi, attempted to protect Hutu neighbors and colleagues. Tutsi militia members took her captive and forced her to watch 72 executions before ultimately letting her go. As the conﬂict con- tinued, Barankitse set up Maison Shalom, or House of Peace, to shelter orphan children from both tribes. She expanded her eﬀorts to include education, health care, microenterprise and psychologi- cal counseling. Barankitse moved her operation to Rwanda in 2015 when her life was threatened by the government. She continues to support Burundian refugees and is a vigorous advocate for forgiveness and reconciliation because without them, she says, the region “has no future.”",https://www.maisonshalom.org/en/home-page,,,https://uscssi.maps.arcgis.com/sharing/rest/content/items/ca1033be5b3a425b905a0b6a96621485/data,Kim Lawton,,Kim Lawton,https://uscssi.maps.arcgis.com/sharing/rest/content/items/e81f3a92196445d882ee4708351b5e39/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/2fb708f61f674058941e0b49973adfa7/data,Marguerite Barankitse
1059,Marie-Stella Kouak,Female,Black/African,50 - 60,Catholicism,Dapaong,Togo,Savanes,Africa,Western Africa,Africa,10.867501,0.204014,Health Care,"Health Care Access, Equity, Education, Health System Strengthening, Emergency Medical Response, Disease Prevention & Control",Vivre dans l’Espérance (Living in Hope),"Marie-Stella Kouak is a catholic sister born in Dapaong, Northern Togo, in 1967. In 1999 she founded with a handful of volunteers an NGO called ""Living in hope"" to assist those who suffered from AIDS, who were more and more numerous. Soon, the sister was faced with the dire issue of the remaining children with no one to care for them. This drove her to open a first orphanage called Saint-Augustin in 2004 and a bigger one in 2010. “Faith only has a meaning in action,” claims Sister Marie-Stella who wakes up every day at 4 AM and has a very busy schedule till late in the evening. Easily recognized by her white veil and loud laughter, she spends a lot of time driving around the savannah to do home visits. Besides the two orphanages, the association supports 1250 children living in foster families. It also runs a shop, a sewing workshop and a farm that generates income for the charity. In 2017, a new health center was inaugurated and she plans to open soon a maternity hospital and a primary school. Marie-Stella's priority is that “her sons and daughters” get a good education, a qualification, and a stable and healthy life so that they won't reproduce risky behaviors that would spread the HIV and create new orphans.","A Catholic sister and nurse, Marie- Stella Kouak founded “Living in Hope” to assist those who suﬀered from AIDS in 1999. Soon, she was faced with AIDS orphans. She opened a ﬁrst orphanage in 2004 and a bigger one in 2010. “Faith only has a meaning in action,” claims Sister Marie-Stella, who wakes up every day at 4 AM and keeps a busy schedule until late in the evening. Easily recognized by her white veil and loud laughter, she spends a lot of time driving around the savannah to do home visits. The association supports 1,250 children living with foster families. It also runs a shop, a sewing workshop, health center and an income-generating farm. She plans to open a maternity hospital and a primary school. Marie-Stella’s priority is that “her sons and daughters” get a good education, a qualiﬁcation and a stable and healthy life so that they won’t reproduce risky behaviors that would spread the HIV and create new orphans.",,https://www.youtube.com/watch?v=wSTbq2Yo9gc,https://crcc.usc.edu/in-togo-a-catholic-nun-fights-covid-19-for-the-sake-of-her-aids-patients/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/81441425308d43478ee73894ab390172/data,Clément Girardot and Julien Pembrel,44033,Clément Girardot and Julien Pembrel,https://uscssi.maps.arcgis.com/sharing/rest/content/items/e81f3a92196445d882ee4708351b5e39/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/8486cbc014ce4c8f89c6180461d6c32b/data,Marie-Stella Kouak
1060,Mary Catherine Redmond,Female,White/European,50 - 60,Catholicism,New Windsor,United States,New York,United States,Northern America,North America,41.472,-74.021,Health Care,"Health Care Access, Equity, Education, Health System Strengthening, Emergency Medical Response, Disease Prevention & Control",Sister of the Presentation of the Blessed Virgin Mary ,"New York -- Sr. Mary Catherine Redmond, 58, a Sister of the Presentation of the Blessed Virgin Mary, is one of many Catholic sisters nationally and internationally on the front lines responding to the COVID-19 pandemic — each ministering in their own ways according to their own gifts. Redmond, who grew up in an Irish-American Catholic family in Kingston, N.Y., is chief physician assistant at North Central Bronx, a public facility in the New York City borough of the Bronx. Her decades-long service has been undergirded by a commitment to social justice. Redmond and her colleagues have responded to the COVID-19 crisis ""regardless of race, ethnicity, economic station,"" knowing that ""all lives mattered.” Redmond’s experiences this year have affirmed her passionate, core belief as a Catholic sister: We are ""all in one,"" and Jesus' ministry is a call for people to recognize that basic truth.","Sr. Mary Catherine Redmond, a Sister of the Presentation of the Blessed Virgin Mary, is one of many Catholic sisters nationally and internationally on the front lines responding to the COVID-19 pandemic. Redmond, who grew up in an Irish-American Catholic family in Kingston, N.Y., is chief physician assistant at North Central Bronx, a public facility in the New York City borough of the Bronx. Her decades-long service has been undergirded by a commitment to social justice. Redmond and her colleagues have responded to the COVID-19 crisis “regardless of race, ethnicity, economic station,” knowing that “all lives mattered.” Redmond’s experiences have af- ﬁrmed her passionate, core belief as a Catholic sister: We are “all in one,” and Jesus’ ministry is a call for people to recognize that basic truth.",https://sistersofthepresentation.org,,https://crcc.usc.edu/sister-mary-catherine-redmond-connection-compassion-and-care-in-a-bronx-covid-19-ward/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/65cf26455c514684bb974cd826e38ec0/data,Chris Herlinger,44208,Chris Herlinger,https://uscssi.maps.arcgis.com/sharing/rest/content/items/e81f3a92196445d882ee4708351b5e39/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/a64cf24d1fa647f598d9afc588e0b146/data,Mary Catherine Redmond
1061,Mary Scullion,Female,White/European,60 - 70,Catholicism,Philadelphia,United States,Pennsylvania,United States,Northern America,North America,39.95133,-75.162175,Human Rights,"Racial Justice, Citizenship, Sovereignty, Democracy, Migration/Refugee Rights, Freedom of Expression/Press",Project Home,"Philadelphia -- Mercy Sr. Mary Scullion, heads Philadelphia's Project HOME, one of the most prominent anti-homelessness organizations in the United States. Scullion, 66, has been a front-line advocate for those experiencing homelessness for four decades. Under her leadership, what began as a city emergency shelter more than 30 years ago has grown into a respected organization that operates 900 housing units and runs job and educational projects, Project HOME also operates a neighborhood wellness and health center. Though publicly honored by Time magazine, Georgetown University, the University of Pennsylvania and other institutions, Scullion, a Philadelphia native who grew up in an Irish American-Catholic family, has never lost her sense of underlying mission and purpose. She has always believed those who are homeless are her real teachers. Scullion says those on the street are “a prophetic presence” calling American society to a radical transformation of values and spirituality.","Sr. Mary Scullion heads Philadelphia’s Project HOME, one of the most prominent anti-homelessness organizations in the United States. Scullion has been a frontline advocate for those experiencing homelessness for four decades. Under her leadership, what began as a city emergency shelter more than 30 years ago has grown into a respected organiza- tion that operates 900 housing units and runs job and educational projects. Project HOME also operates a neighborhood wellness and health center. Though publicly honored by TIME magazine, Georgetown University, the University of Pennsylvania and other institutions, Scullion, a Philadelphia native who grew up in an Irish- American Catholic family, has never lost her sense of underlying mission and purpose. Scullion says those on the street are “a prophetic presence” calling American society to a radical transformation of values and spirituality.",https://projecthome.org,,https://crcc.usc.edu/sister-mary-scullion-fighting-to-end-homelessness-in-philadelphia/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/1a256a2bb98c49dab0b7d03caaaae7c8/data,Chris Herlinger,44147,Chris Herlinger,https://uscssi.maps.arcgis.com/sharing/rest/content/items/e81f3a92196445d882ee4708351b5e39/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/a64cf24d1fa647f598d9afc588e0b146/data,Mary Scullion
1062,Masue Katayama,Female,Southeast/East Asian,80 - 90,Catholicism,Yokohama,Japan,Kanagawa,Asia,Eastern Asia,Asia,35.444538,139.641527,Health Care,"Health Care Access, Equity, Education, Health System Strengthening, Emergency Medical Response, Disease Prevention & Control",Shinko Fukushikai,"MASUE KATAYAMA (*1940) is a Japanese social entrepreneur who has spent the last four decades of her life creating nursing homes and childcare facilities in the most aged society in the world. Born into a Buddhist family during WW II, she is now a Catholic and many things she has been implementing in her business come from what she learned at church. Katayama is a founder of the Social Welfare Corporation Shinko Fukushikai that has been providing elderly care and childcare in Japan since 1999. Katayama is an idea-maker and she has been setting up trends in the field of social services, such as introducing ISO-9001 standards in nursing homes; improving the quality of public homes; employing immigrants, homeless people and other marginalized groups; making nursing homes places where the community meets, etc. She also shares her know-how by providing consulting services for clients from abroad who are interested in getting inspired by Katayama's approach.","Masue Katayama has spent the last four decades of her life creating nursing homes and childcare facilities in the most aged society in the world. Born into a Buddhist family during World War II, she converted to Catholicism and credits the Church as the source for many of her ideas for her business. As founder of the Social Welfare Corporation Shinko Fukushikai, Katayama is an idea-maker. She has set trends in the ﬁeld of social services, such as meeting international standards for quality management in nursing homes; improving the quality of public homes; employing immi- grants, homeless people and other marginalized groups; and making nursing homes into places where the wider community gathers. She also shares her know-how by providing consulting services for clients from abroad who are interested in Katayama’s approach.",https://www.shinkoufukushikai.com,,https://crcc.usc.edu/masue-katayama-changing-nursing-care-industry-in-japan-with-kindness/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/3d1e6f04c65c45d2b0293c30145a8a97/data,Magdalena and Noel Rojo,44081,Magdalena and Noel Rojo,https://uscssi.maps.arcgis.com/sharing/rest/content/items/e81f3a92196445d882ee4708351b5e39/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/a596e206361e400fad8ba0c25bd13852/data,Masue Katayama
1063,Mehool H Sanghrajka,Male,South Asian,50 - 60,Jain,London,United Kingdom,England,Europe,Northern Europe,Europe,51.506607,-0.123641,Religious Tolerance and Peacebuilding,"Conflict Resolution, Religious Freedom, Violence Prevention, Genocide Response and Recovery, Torture Survival, Conflict Heroism",Institute of Jainology,"Mehool Sanghrajka isn't your typical tech guru. To start with, his worldview is grounded in ancient Indian philosophy — one which inspires him to serve not just his close-knit Jain community but extends to people he's never met. Mehool was made an MBE — a Member of the British Empire — by the UK government and Queen, an honour given to recognize his outstanding public service as a Jain and his work in education. Along with his leadership in the Jain community, Mehool is also the CEO of a social enterprise that focuses on improving the life chances for children through digital technology and distance learning. Technology expands humans’ reach and that’s why Mehool has decided to pursue it. He believes education is the best way to get people out of poverty. That may be an end, but the means are tied to his faith.","Mehool Sanghrajka isn’t your typical tech guru. His worldview is grounded in ancient Indian philosophy—one which inspires him to serve not only his close-knit Jain community but also people he has never met. Mehool was made a Member of the British Empire by the UK government and Queen, an honor given to recognize his out- standing public service as a Jain and his work in education. Along with his leadership in the Jain community, Mehool is also the CEO of a social enterprise that focuses on improving the life chances for children through digital technology and distance learning. Technology expands humans’ reach and that is why Mehool has decided to pursue it. He believes education is the best way to get people out of poverty. That may be an end, but the means are tied to his faith.",https://www.jainology.org,,https://www.kalw.org/arts-culture/2021-08-11/the-tech-ceo-striving-to-get-his-ancient-religion-recognized-by-the-united-kingdom-census,https://uscssi.maps.arcgis.com/sharing/rest/content/items/6011f11f60ca4dcc86989ac88bf45774/data,Athar Ahmad,44419,Athar Ahmad,https://uscssi.maps.arcgis.com/sharing/rest/content/items/113b99a8a99543eca58797786819e490/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/aa04627ef026410dace9370788ba0fe6/data,Mehool H Sanghrajka
1064,Michelle Clifton-Soderstrom,Female,White/European,50 - 60,Protestantism ,Chicago,United States,Illinois,United States,Northern America,North America,41.962,-87.69,Human Rights,"Racial Justice, Citizenship, Sovereignty, Democracy, Migration/Refugee Rights, Freedom of Expression/Press",North Park University,"The United States incarcerates close to 2 million people — more than any country in the world.  Educational opportunities inside prisons are uneven at best, and often there are none. COVID-19 led to prison lockdowns that shut out instructors. This is the story of Michelle Clifton-Soderstrom, an instructor who kept reaching inside during the pandemic’s first, difficult year.  Michelle’s in her early 50s. She grew up poor, completed college and graduate school, has a great job at a Christian university — North Park Theological Seminary in Chicago  — and a cabin in the Michigan woods. As many evangelical Christians would, she thanks Jesus for her good fortune. But when Michelle searches the Bible, she doesn’t go straight to the Jesus parts for inspiration. She says she finds it in the Scripture’s stories of failure: King David’s, for example, or Adam and Eve’s failure in the Garden of Eden. She believes “that the whole story is one of healing, restoration, reconciliation, redemption, and when you put those two things together, you have the safety to then to fail yourself and know you’re going to be picked up.” With biblical stories of failure on her mind, Michelle did something a few years ago that no one at her seminary — or in her state — had done. She took those stories straight to men in a place that symbolizes their failure and society’s: Stateville Correctional Center. Michelle started Illinois’ first master’s degree program inside a maximum security prison.   “Definitely when we first went in,” Michelle says, “a lot of them were like, ‘What is this white woman doing in here? What does she want?’ ” She wants the men inside Stateville to get an education. She wants some of those men to get out. And she wants to abolish — or at least profoundly reform —  an American prison system she sees as deeply unjust.

","The United States incarcerates roughly 2 million people—more than any other country in the world. Educational opportunities inside prisons are uneven at best, and often there are none. Michelle Clifton-Soderstrom, a faculty member and administrator at North Park Theological Seminary, started Illinois’ ﬁrst Master’s degree program inside a maximum security prison. She wants to abolish—or at least profoundly reform—an American prison system she sees as deeply unjust.",https://www.northpark.edu/faculty-staff-directory/michelle-clifton-soderstrom/,,https://www.kalw.org/arts-culture/2021-08-18/sacred-steps-an-evangelical-professor-and-her-students-inside-a-maximum-security-prison,https://uscssi.maps.arcgis.com/sharing/rest/content/items/912ba809594943d58e22b87536f097c6/data,Monique Parsons,44426,Monique Parsons,https://uscssi.maps.arcgis.com/sharing/rest/content/items/287852485d164531bcf9bf77e353d9ec/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/a64cf24d1fa647f598d9afc588e0b146/data,Michelle Clifton-Soderstrom
1065,Mohammed Elgazzar,Male,Middle Eastern/North African,50 - 60,Islam,Alexandria,Egypt,Alexandria,Africa,Northern Africa,Africa,31.2001,29.9187,Health Care,"Health Care Access, Equity, Education, Health System Strengthening, Emergency Medical Response, Disease Prevention & Control",Yeditepe University,"Disciplined, dignified, and driven by a resonant desire to save those on the brink of death, Mohammed Elgazzar — whose name ironically means “the butcher” in Arabic — has saved countless lives as a war surgeon on the both sides of conflicts in Yemen, Syria, Sierra Leona, and South Sudan. First taking up the scalpel to save a chick on his family’s property near Alexandria, Egypt, Elgazzar was spurred on to study medicine in the face of his mother’s terminal illness. He was not able to save the chick, nor his mother. And yet, inspired by a verse of the Qur’an from Surah Al-Ma’idah — “whoever saves one - it is as if he had saved mankind entirely” — Elgazzar went on to become a highly qualified and respected surgeon by the age of 30. He tenaciously fought corruption and organized crime in Abu Simbel, in Upper Egypt. He served with Arab Medical Relief in Yemen during the 1994 civil war. His own life and that of his pregnant wife’s was threatened by rebels — some of whom he had treated on his surgeon’s table — in Sierra Leone. He faced death again, narrowly escaping carpet bombings in northern Syria and fought off bats and discrimination while serving with the International Committee of the Red Cross in South Sudan. Now, he passes on his clinical knowledge and experience in trauma surgery to students at Turkey’s Yeditepe University, in the far east of Istanbul’s metro area. One of his colleagues remarked that Elgazzar is “crazy” for doing the work he has done. Elgazzar simply believes he is doing the work all doctors are called to. “I never planned on doing ‘humanitarian’ work,” Elgazzar said, “I found the chance to do it, saw people in need, and decided to do it. I believe I will be rewarded from Allah. I need nothing else.” 
","Disciplined, digniﬁed and driven, Mohammed Elgazzar—whose name ironically means “the butcher” in Arabic—saved countless lives as a war surgeon on the both sides of conﬂicts in Yemen, Syria, Sierra Leona and South Sudan. First taking up the scalpel to save a chick, Elgazzar was spurred on to study medicine in the face of his mother’s terminal illness. He was not able to save the chick, nor his mother. Inspired by a verse of the Qur’an from Surah Al-Ma’idah—“whoever saves one—it is as if he had saved mankind entirely”—Elgazzar became a highly qualiﬁed and respected surgeon. He served with Arab Medical Relief in Yemen. His life and that of his pregnant wife was threatened by rebels—some of whom he had treated—in Sierra Leone. He narrowly escaped carpet bombings in northern Syria. “I never planned on doing ‘humanitarian’ work,” Elgazzar said. “I saw people in need, and decided to do it. I believe I will be rewarded from Allah. I need nothing else.” Elgazzar passed away in 2022.",,,https://crcc.usc.edu/dr-mohammed-elgazzar-saving-lives-across-the-battle-lines/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/557a4b90b19548f68c8b213efc359e85/data,Ken Chitwood,43963,Ken Chitwood,https://uscssi.maps.arcgis.com/sharing/rest/content/items/946e4904e6944f84a55f23b07d3e5418/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/5c1c896769804465be5f72f78394c212/data,Mohammed Elgazzar
