269126	508814			
350798	535657			
325125	564342			
330145	546705			
302353	545544			
285152	520229			
396903	591235			
297212	546223			
296763	528676			
329859	564384			
368724	598412			
168573	350387			
170271	306395			
188093	324040			
183236	338163			
161345	350804			
210497	359835			
148749	359845			
177505	332053			
169966	368623			
155505	355581			
211265	396792			
203254	362605			
159191	309314			
152861	407965			
235671	300234			
133744	308918			
172020	342883			
178495	373915			
133580	348602			
169145	355279			
141860	324304			
171614	435530			
185071	362905			
146821	297434			
171848	343242			
183970	355973			
158571	361986			
216975	296647			
137098	384889			
142455	343512			
174656	393278			
159392	351000			
165607	362883			
176982	354631			
184570	360446			
162600	392531			
128953	304971			
217686	296514			
140128	325904			
160165	362858			
669118	354195			
617399	392653			
622550	391601			
616040	330855			
613921	394043			
655859	416496			
598657	442558			
556780	409205			
577473	384210			
663820	416308			
710910	464586			
624310	398408			
611357	393577			
634973	450542			
595411	413706			
618446	372298			
561388	355834			
691600	397893			
610676	449688			
523329	404632			
648429	422590			
562772	382904			
576235	462612			
598628	425191			
499262	398424			
578878	420108			
618449	404599			
582389	428200			
621989	394856			
618113	400002			
609344	448128			
615342	413931			
632060	367800			
572244	349463			
637594	420311			
638966	486628			
655201	411873			
617428	397343			
619427	396945			
619332	401992			
636807	424537			
533889	333741			
632952	385722			
588952	437524			
662830	420955			
634661	446187			
605650	447537			
618157	384990			
630904	404643			
650859	460072			
642157	345545			
601369	411415			
604703	392288			
721905	378957			
618676	377015			
658884	390135			
213558	873714			
245144	845719			
283576	809069			
222704	824909			
245023	849247			
263626	851699			
231263	863308			
247939	831010			
278326	829095			
260943	889692			
269723	849664			
241972	840749			
237689	839510			
251958	886571			
227819	900986			
241381	844402			
248210	886338			
277055	860813			
246729	879602			
224852	934148			
228711	848090			
201080	823689			
313609	860065			
244257	776516			
235337	831592			
267049	950249			
245678	821691			
274685	883097			
244260	847060			
264274	813041			
139601	914203			
256512	837094			
258528	856273			
244246	847589			
209264	836661			
240846	841609			
332237	911313			
256216	903741			
233931	838374			
239387	847822			
250394	847577			
238492	833394			
250359	849451			
218942	848326			
228517	837056			
230049	865536			
265246	889333			
219321	848396			
245258	799882			
321522	163852			
307913	91419			
311093	169734			
367806	123963			
350964	149159			
346942	152780			
310824	144943			
348893	195430			
313573	109221			
358652	186358			
324121	96346			
368060	76739			
336845	172750			
346717	178180			
312275	145173			
425563	163524			
348177	179526			
380609	185976			
300294	178772			
337343	156614			
353991	193997			
300021	159185			
384591	137729			
347039	195468			
327204	152871			
295311	115000			
281548	175184			
332470	161202			
331381	162660			
344364	213940			
315333	144566			
319155	159850			
355168	114823			
354132	161850			
325344	159885			
359520	132845			
340066	152500			
287127	192494			
279251	184486			
318215	180010			
308555	134011			
319829	168353			
327608	177638			
348815	150017			
293350	175997			
357923	192120			
144570	573936			
173576	507309			
179189	536028			
155899	561715			
147885	527813			
58190	608304			
145251	553486			
144242	557674			
220156	589643			
156003	502860			
148510	579793			
141641	557376			
117212	565692			
139033	593287			
172882	571145			
137740	618961			
158060	525533			
134449	557556			
95899	530846			
166597	572855			
166840	562425			
117089	561455			
135284	555664			
158773	588778			
257984	555707			
173847	514665			
107965	535173			
116492	509399			
143226	522375			
113321	606322			
139847	552015			
130657	555545			
154268	542573			
197367	535989			
166560	559687			
127940	590467			
211584	591058			
130201	562734			
137316	562151			
143363	551365			
134261	519275			
129997	568115			
170494	560892			
164453	544085			
128788	546091			
88703	577217			
130582	565948			
241485	523039			
179931	536588			
105353	589239			
76661	531044			
98525	579761			
120357	560737			
34795	606311			
507786	199578			
461701	188438			
500225	177559			
484348	202813			
490271	216725			
506288	177990			
510496	174308			
522728	184704			
576965	187481			
515230	149567			
523036	123677			
497406	125809			
509773	148899			
494698	176711			
520845	176291			
509951	176794			
520819	181586			
496006	191010			
535034	172649			
529858	213114			
521006	163218			
483423	111797			
520763	250478			
528679	199079			
545699	174099			
456821	105575			
495388	156422			
472054	129986			
563315	215613			
518892	165875			
493897	189627			
514408	173338			
541220	177840			
545455	182232			
541498	192746			
490355	153464			
566524	179796			
550216	184337			
516085	195504			
506361	225237			
508080	175697			
559809	162597			
504243	237336			
483776	213021			
500801	185558			
481841	209337			
473933	191767			
453261	148432			
491792	214464			
515348	184750			
558478	213316			
537514	179689			
444610	400247			
393825	453067			
383832	340506			
417231	381303			
351352	362910			
354094	424230			
395013	387179			
396520	405610			
373684	418326			
468350	395883			
383197	409869			
367922	415238			
422056	382193			
343651	438750			
399077	403968			
402071	427626			
372230	412488			
392447	408539			
444816	409502			
415222	434798			
407188	396576			
380139	434251			
342501	336320			
401923	417123			
416110	374296			
442931	430123			
393758	439738			
427749	457110			
395450	407822			
407576	434017			
391966	387214			
467535	416014			
398724	404179			
399346	423786			
460198	402706			
408500	393942			
439048	403700			
410601	410653			
396556	406492			
402081	407514			
418140	415328			
415933	422485			
402031	426039			
371548	414612			
399717	403257			
377870	377550			
376145	414107			
391530	398743			
409291	431539			
399693	395271			
437870	375761			
377215	418429			
387165	404027			
906640	587296			
906396	535803			
817776	525600			
848976	558706			
857126	548151			
904450	533427			
839088	528460			
869369	536868			
863042	557890			
867533	542290			
862002	534006			
863859	546898			
855045	547633			
863102	545783			
862534	547936			
882403	534710			
803216	577565			
914183	620056			
877510	555087			
861656	545794			
838239	576018			
838978	622330			
844948	563321			
861966	562885			
886773	509047			
859679	541785			
874312	574582			
879902	518647			
851462	526597			
866044	584750			
843715	568319			
862785	579661			
860721	547751			
831024	505776			
856167	542249			
773292	531652			
898916	630099			
844627	556401			
854342	541611			
858278	544519			
816840	539239			
861927	562723			
858325	586062			
846841	533595			
810817	509540			
890613	567037			
853279	560714			
860375	544804			
892877	544283			
875311	542259			
866352	535933			
871981	649086			
855983	534803			
645563	819480			
657184	855509			
709303	897538			
641840	886745			
691716	873426			
664639	925795			
680381	823757			
680261	863401			
682100	853708			
668567	856554			
648590	917839			
699124	824089			
661357	801817			
627452	835854			
682510	905902			
676220	858214			
682241	850176			
683656	842406			
668772	858570			
599612	859210			
654937	781879			
682699	851115			
684739	884934			
664260	859029			
674659	860894			
653592	959882			
662898	884734			
669427	846395			
651576	865180			
595580	798572			
669366	869654			
657879	857942			
665828	868934			
640000	863831			
669430	905798			
648443	845340			
675551	956849			
682481	879399			
652233	886054			
705929	851313			
682315	843851			
629377	853726			
672797	843231			
689363	817577			
728743	850843			
672387	800443			
684091	842566			
664159	550946			
665845	557965			
572029	518313			
607214	575069			
625579	551084			
600582	599535			
604168	555003			
582176	630383			
561574	621747			
526559	509417			
628696	542447			
605850	533310			
596179	529556			
583653	652182			
562920	559223			
707100	601463			
614917	600946			
597077	568196			
645464	660478			
555429	604551			
597620	586226			
649088	575733			
567188	560044			
605876	550640			
600679	599545			
641031	593074			
616060	590779			
602873	527864			
602167	543919			
546640	560043			
690968	555952			
628264	616214			
604090	574392			
600665	638890			
606587	573873			
627727	578737			
522993	595581			
658281	582264			
588964	597435			
